ID,Number,Material,Material_x,Sample_Type,Reference,Notes,West_Subdomain,Domain,Latitude,Longitude,Height_m,Age_ma,T_age_Ma,B_age_Ma,d18O_smow,d13C,dD,d18Oprecip,timeslice
KC_SCMIO,71B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,22.8,NaN,NaN,15,-4,NaN,NaN,NA
KC_SCOLIGO,1,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.6,NaN,NaN,13.3,-3.5,NaN,NaN,pre-OHT
KC_SCOLIGO,10,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.3,NaN,NaN,14.7,-2.8,NaN,NaN,pre-OHT
KC_SCOLIGO,11,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.3,NaN,NaN,14.6,-4.4,NaN,NaN,pre-OHT
KC_SCOLIGO,12,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.2,NaN,NaN,13.8,-4.3,NaN,NaN,pre-OHT
KC_SCOLIGO,15,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.2,NaN,NaN,14.9,-2.9,NaN,NaN,pre-OHT
KC_SCOLIGO,17B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.1,NaN,NaN,15.3,-4.9,NaN,NaN,pre-OHT
KC_SCOLIGO,18,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32,NaN,NaN,15.8,-4.4,NaN,NaN,pre-OHT
KC_SCOLIGO,19,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.1,NaN,NaN,16,-4.4,NaN,NaN,pre-OHT
KC_SCOLIGO,2B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.1,NaN,NaN,13.4,-2.9,NaN,NaN,pre-OHT
KC_SCOLIGO,43,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.3,NaN,NaN,15.5,-4.4,NaN,NaN,pre-OHT
KC_SCOLIGO,44,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.2,NaN,NaN,14.4,-2.8,NaN,NaN,pre-OHT
KC_SCOLIGO,44B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34,NaN,NaN,14.8,-2.5,NaN,NaN,pre-OHT
KC_SCOLIGO,45,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.9,NaN,NaN,14.3,-5.5,NaN,NaN,pre-OHT
KC_SCOLIGO,47B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.7,NaN,NaN,15.7,-5.9,NaN,NaN,pre-OHT
KC_SCOLIGO,6,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.5,NaN,NaN,13.5,-4.1,NaN,NaN,pre-OHT
KC_SCOLIGO,8,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.4,NaN,NaN,15.4,-3.7,NaN,NaN,pre-OHT
KC_SCOLIGO,9,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.4,NaN,NaN,13.7,-3.4,NaN,NaN,pre-OHT
KC_SCOLIGO,CR,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35,NaN,NaN,14.8,-2.9,NaN,NaN,pre-OHT
KC_SCOLIGO,CR10,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.8,NaN,NaN,14.2,-4.7,NaN,NaN,pre-OHT
KC_SCOLIGO,CR11,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.6,NaN,NaN,13.5,-2.8,NaN,NaN,pre-OHT
KC_SCOLIGO,CR12,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.4,NaN,NaN,13.6,-3.1,NaN,NaN,pre-OHT
KC_SCOLIGO,CR13,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.2,NaN,NaN,13.4,-3.2,NaN,NaN,pre-OHT
KC_SCOLIGO,CR14,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.9,NaN,NaN,13.6,-3,NaN,NaN,pre-OHT
KC_SCOLIGO,CR15,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.7,NaN,NaN,14.1,-1.4,NaN,NaN,pre-OHT
KC_SCOLIGO,CR16,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,32.5,NaN,NaN,13.3,-1.6,NaN,NaN,pre-OHT
KC_SCOLIGO,CR2,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.7,NaN,NaN,16.4,-3.4,NaN,NaN,pre-OHT
KC_SCOLIGO,CR2A,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.7,NaN,NaN,18.9,-2.7,NaN,NaN,pre-OHT
KC_SCOLIGO,CR3B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.55,NaN,NaN,17.8,-3.05,NaN,NaN,pre-OHT
KC_SCOLIGO,CR4,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.4,NaN,NaN,14.8,-4.2,NaN,NaN,pre-OHT
KC_SCOLIGO,CR5,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.3,NaN,NaN,14.1,-4.6,NaN,NaN,pre-OHT
KC_SCOLIGO,CR6,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.2,NaN,NaN,14,-5,NaN,NaN,pre-OHT
KC_SCOLIGO,CR7,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,35.1,NaN,NaN,14.2,-4.6,NaN,NaN,pre-OHT
KC_SCOLIGO,CR9,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.9,NaN,NaN,13.6,-2,NaN,NaN,pre-OHT
KC_SCOLIGO,D1,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.7,NaN,NaN,12,-0.1,NaN,NaN,pre-OHT
KC_SCOLIGO,D10,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.7,NaN,NaN,12.4,-0.2,NaN,NaN,pre-OHT
KC_SCOLIGO,D11,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.7,NaN,NaN,12.5,1,NaN,NaN,pre-OHT
KC_SCOLIGO,D12,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.6,NaN,NaN,13.1,0,NaN,NaN,pre-OHT
KC_SCOLIGO,D13,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.5,NaN,NaN,12.3,0.4,NaN,NaN,pre-OHT
KC_SCOLIGO,D2,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.6,NaN,NaN,12.4,0.5,NaN,NaN,pre-OHT
KC_SCOLIGO,D2A,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.7,NaN,NaN,13.6,0.5,NaN,NaN,pre-OHT
KC_SCOLIGO,D3,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.5,NaN,NaN,12.1,-0.2,NaN,NaN,pre-OHT
KC_SCOLIGO,D4,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.4,NaN,NaN,12.9,0.5,NaN,NaN,pre-OHT
KC_SCOLIGO,D5,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.3,NaN,NaN,12.7,0.2,NaN,NaN,pre-OHT
KC_SCOLIGO,D6,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.2,NaN,NaN,12.8,-0.1,NaN,NaN,pre-OHT
KC_SCOLIGO,D6B,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34.1,NaN,NaN,12.1,0.7,NaN,NaN,pre-OHT
KC_SCOLIGO,D7,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,34,NaN,NaN,12.3,-0.2,NaN,NaN,pre-OHT
KC_SCOLIGO,D9,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.73766667,-112.6533333,NaN,33.849999999999994,NaN,NaN,12.649999999999999,0.09999999999999998,NaN,NaN,pre-OHT
KC_WHO,WHO1,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,18,NaN,NaN,15.1,-5.5,NaN,NaN,NA
KC_WHO,WHO10,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,14.5,NaN,NaN,16.5,-4.3,NaN,NaN,post-OHT
KC_WHO,WHO11,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,14,NaN,NaN,15.4,-5.6,NaN,NaN,post-OHT
KC_WHO,WHO2,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,17.5,NaN,NaN,15,-5.4,NaN,NaN,NA
KC_WHO,WHO3,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,17,NaN,NaN,14.9,-5.9,NaN,NaN,NA
KC_WHO,WHO4,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,16.5,NaN,NaN,16,-5.8,NaN,NaN,NA
KC_WHO,WHO5,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,16,NaN,NaN,14.3,-6.2,NaN,NaN,NA
KC_WHO,WHO6,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,15.5,NaN,NaN,14.4,-5.9,NaN,NaN,NA
KC_WHO,WHO9,calcite,carbonate,Paleosol Carbonate,Kent-Corson 2006,NA,NA,Central,44.796,-113.2441667,NaN,15,NaN,NaN,15.4,-6,NaN,NaN,post-OHT
KC10_LSC,10,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,23.8,48,NaN,NaN,17.06142857142857,-2.5414285714285714,NaN,NaN,pre-OHT
KC10_LSC,12,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,27.3,48,NaN,NaN,17.532,-4.118,NaN,NaN,pre-OHT
KC10_LSC,13,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,27.8,48,NaN,NaN,16.44,-4.53,NaN,NaN,pre-OHT
KC10_LSC,15,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,28,48,NaN,NaN,15.47,-4.2,NaN,NaN,pre-OHT
KC10_LSC,16,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,27.9,48,NaN,NaN,14.55,-3.05,NaN,NaN,pre-OHT
KC10_LSC,17,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,28,48,NaN,NaN,17.790769230769232,-3.125384615384615,NaN,NaN,pre-OHT
KC10_LSC,7,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,23,48,NaN,NaN,16.386666666666667,-2.03,NaN,NaN,pre-OHT
KC10_LSC,8,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,22.3,48,NaN,NaN,15.287142857142857,-3.8014285714285716,NaN,NaN,pre-OHT
KC10_LSC,9,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,22.5,48,NaN,NaN,15.8575,-3.51,NaN,NaN,pre-OHT
KC10_USC,18,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,32.5,46,NaN,NaN,11.998235294117647,-0.8429411764705882,NaN,NaN,pre-OHT
KC10_USC,19,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,31.9,46,NaN,NaN,12.116428571428571,-0.35714285714285715,NaN,NaN,pre-OHT
KC10_USC,20,calcite,carbonate,Paleosol Carbonate,"Kent-Corson et al., 2010",Paleosol carbonate nodule,NA,Central,44.74,-112.58,31,46,NaN,NaN,12.033846153846154,-0.8115384615384615,NaN,NaN,pre-OHT
KMEOC,106,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,47.4,40.5,40,41,15.251111111111111,-4.181111111111111,NaN,-5560.9111111111115,pre-OHT
KMEOC,113,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,37.2,40.5,40,41,14.58,-3.8933333333333335,NaN,-9999,pre-OHT
KMEOC,114,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,37,40.5,40,41,14.153333333333334,-3.13,NaN,-9999,pre-OHT
KMEOC,115,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,0.5,40.5,40,41,12.88,-3,NaN,-9999,pre-OHT
KMEOC,116,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,4.2,40.5,40,41,12.013636363636364,-2.1954545454545453,NaN,-16.9,pre-OHT
KMEOC,117,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,7.4,40.5,40,41,12.765,-3.755,NaN,-9999,pre-OHT
KMEOC,118,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,10.3,40.5,40,41,16.67,-3.5966666666666667,NaN,-9999,pre-OHT
KMEOC,12,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,17.1,40.5,40,41,12.65,-2.78,NaN,-9999,pre-OHT
KMEOC,120,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,10.7,40.5,40,41,17.87,-3.75,NaN,-9999,pre-OHT
KMEOC,121,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,12.8,40.5,40,41,18.49111111111111,-3.167777777777778,NaN,-9.7,pre-OHT
KMEOC,122,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,NaN,40.5,40,41,16.88222222222222,-3.281111111111111,NaN,-9999,pre-OHT
KMEOC,122B,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,0.5,40.5,40,41,14.72,-3.71,NaN,-9999,pre-OHT
KMEOC,122C,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,1.8,40.5,40,41,17.52,-2.54,NaN,-9999,pre-OHT
KMEOC,122D,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,3.2,40.5,40,41,18.67,-3.05,NaN,-9999,pre-OHT
KMEOC,122E,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,4.45,40.5,40,41,17.36,-3.05,NaN,-9999,pre-OHT
KMEOC,122F,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,NaN,40.5,40,41,13.67,-2.85,NaN,-9999,pre-OHT
KMEOC,122G,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,0.2,40.5,40,41,14.88,-4.29,NaN,-9999,pre-OHT
KMEOC,122H,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,0.9,40.5,40,41,14.75,-3.41,NaN,-9999,pre-OHT
KMEOC,122I,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,1.2,40.5,40,41,14.62,-2.1,NaN,-9999,pre-OHT
KMEOC,122J,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,1.5,40.5,40,41,15.89,-2.1,NaN,-9999,pre-OHT
KMEOC,122K,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,2.2,40.5,40,41,18.48,-2.94,NaN,-9999,pre-OHT
KMEOC,122L,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,2.5,40.5,40,41,19.3,-2.88,NaN,-9999,pre-OHT
KMEOC,122M,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,2.8,40.5,40,41,19.25,-2.91,NaN,-9999,pre-OHT
KMEOC,122N,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,3.5,40.5,40,41,18.35,-3.18,NaN,-9999,pre-OHT
KMEOC,122O,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,3.9,40.5,40,41,18.49,-2.95,NaN,-9999,pre-OHT
KMEOC,122P,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,4.15,40.5,40,41,17.88,-3.12,NaN,-9999,pre-OHT
KMEOC,122Q,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,4.9,40.5,40,41,17.21,-3.12,NaN,-9999,pre-OHT
KMEOC,122R,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,4.6,40.5,40,41,17.38,-3.11,NaN,-9999,pre-OHT
KMEOC,122S,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,3.2,40.5,40,41,18.42,-3.11,NaN,-9999,pre-OHT
KMEOC,122T,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,2,40.5,40,41,17.14,-3.11,NaN,-9999,pre-OHT
KMEOC,122U,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,1,40.5,40,41,13.81,-3.43,NaN,-9999,pre-OHT
KMEOC,122V,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,0.1,40.5,40,41,14.94,-3.66,NaN,-9999,pre-OHT
KMEOC,123,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,14.4,40.5,40,41,12.3425,-3.295,NaN,-9999,pre-OHT
KMEOC,125,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,15,40.5,40,41,12.58,-2.35,NaN,-9999,pre-OHT
KMEOC,127,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,17.1,40.5,40,41,12.493333333333332,-2.7800000000000002,NaN,-1678.75,pre-OHT
KMEOC,128,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,NaN,40.5,40,41,12.766,-2.378,NaN,-13.9,pre-OHT
KMEOC,131,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,NaN,40.5,40,41,19.0425,-2.7975,NaN,-10.1,pre-OHT
KMEOC,132,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,25.7,40.5,40,41,18.21,-3.73,NaN,-9999,pre-OHT
KMEOC,133,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,26,40.5,40,41,15.87,-4.903333333333333,NaN,-9999,pre-OHT
KMEOC,134,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,27.1,40.5,40,41,19.1275,-2.54,NaN,-3755.8125,pre-OHT
KMEOC,135,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,28.7,40.5,40,41,15.096666666666668,-3.4033333333333333,NaN,-9999,pre-OHT
KMEOC,136,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,29.4,40.5,40,41,15.81,-4.46,NaN,-9999,pre-OHT
KMEOC,137,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,30,40.5,40,41,16.023333333333333,-4.42,NaN,-9999,pre-OHT
KMEOC,138,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,30.6,40.5,40,41,14.51,-1.21,NaN,-9999,pre-OHT
KMEOC,139,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,31.9,40.5,40,41,15.08,-1.7,NaN,-9999,pre-OHT
KMEOC,140,calcite,carbonate,Paleosol Carbonate,"Methner et al, MECO 2016",Age uncertainty +/- 0.5Ma,NA,Central,44.7522,-112.58,32.6,40.5,40,41,16.16,-4.53,NaN,-9999,pre-OHT
KUK21_NB,CLS-001,kaolinite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,47.6,44,51.2,12.82,NaN,NaN,NaN,pre-OHT
KUK21_NB,CLS-001A,kaolinite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,47.6,44,51.2,12.55,NaN,NaN,NaN,pre-OHT
KUK21_NB,CLS-002,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,47.6,44,51.2,13.33,NaN,NaN,NaN,pre-OHT
KUK21_NB,CLS-003,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,47.6,44,51.2,11.11,NaN,NaN,NaN,pre-OHT
KUK21_NB,CWK-06,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.937,-120.419,NaN,38.2,33.6,39.2,13.73,NaN,NaN,NaN,pre-OHT
KUK21_PH,CRH-01,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,47.6,44,51.2,12.77,NaN,NaN,NaN,pre-OHT
KUK21_PH,CRH-02,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,42.7,42.4,43,11.34,NaN,NaN,NaN,pre-OHT
KUK21_PH,CRH-04,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,40.01,39.2,42.7,12.83,NaN,NaN,NaN,pre-OHT
KUK21_PH,CRH-05,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.922,-120.432,NaN,39.5,39.2,42.7,12.5,NaN,NaN,NaN,pre-OHT
KUK21_PH,CWK-02,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.937,-120.419,NaN,38.2,33.6,39.2,15.03,NaN,NaN,NaN,pre-OHT
KUK21_PH,PA-04,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.653,-120.284,NaN,38.63,37,39.72,11.85,NaN,NaN,NaN,pre-OHT
KUK21_PH,PH-04,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.647,-120.272,NaN,32,29.75,32.66,13.53,NaN,NaN,NaN,pre-OHT
KUK21_PH,PH-08,smectite,clay,Altered ash,"Kukla et al., 2021",west,west,West,44.647,-120.272,NaN,32,29.75,32.66,12.36,NaN,NaN,NaN,pre-OHT
