ID,Number,Sample,Latitude,Longitude,Height_m,Age_ma,T_age_Ma,B_age_Ma,d18O_smow,d13C,dD,Sample_Type,Material,Reference,dDprecip,d18Oprecip,Notes,More_notes,Other_data_type,Other_data_value,Event,Published_interpretation,Previously_published,West_Subdomain,Material_x,Domain,Filtered,Filtered_reason
SCR,KM211,11KM211,44.7368,-112.5759667,NA,33.5,NA,NA,15.9,-3.43,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM406,12KM406A,44.7368,-112.5759667,NA,33.5,NA,NA,15.7,-3.45,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM405,12KM405A,44.7368,-112.5759667,NA,33.5,NA,NA,15.2,-4.28,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM404,12KM404A,44.7368,-112.5759667,NA,33.5,NA,NA,15.9,-4.82,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM402,12KM402A,44.7368,-112.5759667,NA,33.5,NA,NA,15.9,-4.87,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM399,12KM399A,44.7368,-112.5759667,NA,33.5,NA,NA,16.2,-5.4,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM397,12KM397A,44.7368,-112.5759667,NA,33.5,NA,NA,16.1,-4.68,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM396,12KM396A,44.7368,-112.5759667,NA,33.5,NA,NA,14.9,-2.98,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM395,12KM395A,44.7368,-112.5759667,NA,33.5,NA,NA,15.8,-5.64,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM212,11KM212,44.7368,-112.5759667,NA,33.5,NA,NA,16.1,-2.64,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM394,12KM394A,44.7368,-112.5759667,NA,33.5,NA,NA,16.4,-4.16,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM393,12KM393A,44.7368,-112.5759667,NA,33.5,NA,NA,18.3,-4.82,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM391,12KM391A,44.7368,-112.5759667,NA,33.5,NA,NA,17,-5.44,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM390,12KM390A,44.7368,-112.5759667,NA,33.5,NA,NA,16.2,-5.12,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM213,11KM213,44.7368,-112.5759667,NA,33.5,NA,NA,13,-1.32,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM389,12KM389A,44.7368,-112.5759667,NA,33.5,NA,NA,15.8,-5.22,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM214,11KM214,44.7368,-112.5759667,NA,33.5,NA,NA,13.2,-3.23,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM387,12KM387A,44.7368,-112.5759667,NA,33.5,NA,NA,15.8,-5.19,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM386,12KM386A,44.7368,-112.5759667,NA,33.5,NA,NA,14.1,-1.22,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM385,12KM385A,44.7368,-112.5759667,NA,33.5,NA,NA,15.8,-5.24,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM384,12KM384A,44.7368,-112.5759667,NA,33.5,NA,NA,16,-5.56,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM383,12KM383A,44.7368,-112.5759667,NA,33.5,NA,NA,16.2,-5.35,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM382,12KM382A,44.7368,-112.5759667,NA,33.5,NA,NA,16,-3.01,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM381,12KM381A,44.7368,-112.5759667,NA,33.5,NA,NA,15.5,-5.1,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM381,12KM381A,44.7368,-112.5759667,NA,33.5,NA,NA,13.8,-1.11,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM380,12KM380A,44.7368,-112.5759667,NA,33.5,NA,NA,16.3,-3.26,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM379,12KM379A,44.7368,-112.5759667,NA,33.5,NA,NA,16.4,-4.15,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM379,12KM379B,44.7368,-112.5759667,NA,33.5,NA,NA,14.1,-3.6,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM376,12KM376A,44.7368,-112.5759667,NA,33.5,NA,NA,17.2,-4.38,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM377,12KM377A,44.7368,-112.5759667,NA,33.5,NA,NA,15.9,-4.66,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM375,12KM375A,44.7368,-112.5759667,NA,33.5,NA,NA,16.3,-3.16,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM373,12KM373A,44.7368,-112.5759667,NA,33.5,NA,NA,13.2,-3.83,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM373,12KM373B,44.7368,-112.5759667,NA,33.5,NA,NA,16.7,-4.51,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM372,12KM372A,44.7368,-112.5759667,NA,33.5,NA,NA,14.21,-1.78,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM371,12KM371A,44.7368,-112.5759667,NA,33.5,NA,NA,13,-0.88,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM369,12KM369B,44.7368,-112.5759667,NA,33.5,NA,NA,13.4,-0.84,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM370,12KM370A,44.7368,-112.5759667,NA,33.5,NA,NA,13,-5.17,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM215,11KM215,44.7368,-112.5759667,NA,33.5,NA,NA,15.4,-4.61,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM216,11KM216,44.7368,-112.5759667,NA,33.5,NA,NA,13.3,-3.42,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,12KM371,12KM371S,44.7368,-112.5759667,NA,33.5,NA,NA,12.7,-1.48,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,"Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM75,11KM-075,44.7368,-112.5759667,NA,50,NA,NA,16,-3,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM76,11KM-076,44.7368,-112.5759667,NA,50,NA,NA,15.1,-3.9,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM77,11KM-077,44.7368,-112.5759667,NA,50,NA,NA,14.1,-2.9,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM78,11KM-078,44.7368,-112.5759667,NA,50,NA,NA,14,-3.3,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM79,11KM-079,44.7368,-112.5759667,NA,50,NA,NA,14.4,-3,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM81,11KM081,44.7368,-112.5759667,NA,46,NA,NA,12.1,-0.1,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM82,11KM082,44.7368,-112.5759667,NA,46,NA,NA,12.3,0,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM83,11KM083,44.7368,-112.5759667,NA,46,NA,NA,13.3,-0.6,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM84,11KM084,44.7368,-112.5759667,NA,46,NA,NA,12.6,0,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM85,11KM085,44.7368,-112.5759667,NA,46,NA,NA,12.9,-0.9,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM86,11KM086,44.7368,-112.5759667,NA,46,NA,NA,12.6,0.4,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM87,11KM087,44.7368,-112.5759667,NA,46,NA,NA,13,-0.2,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM88,11KM088,44.7368,-112.5759667,NA,46,NA,NA,13.1,-0.4,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM89,11KM089,44.7368,-112.5759667,NA,46,NA,NA,12.1,-1,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCR,KM90,11KM090,44.7368,-112.5759667,NA,46,NA,NA,30.9,NA,NA,Paleosol Carbonate,calcite,"Methner, 2015 (Thesis)",NA,NA,NA,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,106,NA,44.7522,-112.58,NA,40.5,40,41,14.99,-4.2,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.3,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,106,NA,44.7522,-112.58,NA,40.5,40,41,14.77,-4.19,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.3,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,106,NA,44.7522,-112.58,NA,40.5,40,41,15.75,-4.12,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.3,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,106,NA,44.7522,-112.58,NA,40.5,40,41,15.5,-4.15,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.3,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,116,NA,44.7522,-112.58,NA,40.5,40,41,11.68,-2.12,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-16.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,116,NA,44.7522,-112.58,NA,40.5,40,41,11.67,-2.2,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-16.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,116,NA,44.7522,-112.58,NA,40.5,40,41,11.82,-2.15,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-16.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,116,NA,44.7522,-112.58,NA,40.5,40,41,12.34,-2.05,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-16.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,116,NA,44.7522,-112.58,NA,40.5,40,41,12.37,-1.99,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-16.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,116,NA,44.7522,-112.58,NA,40.5,40,41,12.14,-2.05,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-16.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,121,NA,44.7522,-112.58,NA,40.5,40,41,18.33,-3.16,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,121,NA,44.7522,-112.58,NA,40.5,40,41,18.6,-3.08,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,121,NA,44.7522,-112.58,NA,40.5,40,41,18.65,-3.17,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,121,NA,44.7522,-112.58,NA,40.5,40,41,18.09,-3.11,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,121,NA,44.7522,-112.58,NA,40.5,40,41,18.43,-3.19,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,121,NA,44.7522,-112.58,NA,40.5,40,41,18.11,-3.12,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,A,44.7522,-112.58,NA,40.5,40,41,18.29,-2.87,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,A,44.7522,-112.58,NA,40.5,40,41,18.27,-2.81,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,A,44.7522,-112.58,NA,40.5,40,41,17.88,-2.81,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,A,44.7522,-112.58,NA,40.5,40,41,19.3,-2.93,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,A,44.7522,-112.58,NA,40.5,40,41,19.13,-2.94,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,B,44.7522,-112.58,NA,40.5,40,41,14.83,-3.69,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,B,44.7522,-112.58,NA,40.5,40,41,13.82,-3.7,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,B,44.7522,-112.58,NA,40.5,40,41,15.21,-3.89,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,122,B,44.7522,-112.58,NA,40.5,40,41,15.21,-3.89,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-9999,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,127,NA,44.7522,-112.58,NA,40.5,40,41,12.39,-2.67,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-14.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,127,NA,44.7522,-112.58,NA,40.5,40,41,12.34,-2.66,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-14.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,127,NA,44.7522,-112.58,NA,40.5,40,41,12.7,-2.72,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-14.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,127,NA,44.7522,-112.58,NA,40.5,40,41,12.79,-2.75,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-14.7,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,128,B,44.7522,-112.58,NA,40.5,40,41,12.97,-2.31,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,128,B,44.7522,-112.58,NA,40.5,40,41,12.81,-2.39,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,128,B,44.7522,-112.58,NA,40.5,40,41,12.4,-2.41,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,128,B,44.7522,-112.58,NA,40.5,40,41,12.94,-2.42,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,128,B,44.7522,-112.58,NA,40.5,40,41,12.71,-2.36,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-13.9,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
KMEOC,131,NA,44.7522,-112.58,NA,40.5,40,41,18.71,-2.86,NA,Paleosol Carbonate,calcite,"Methner et al, MECO 2016",NA,-10.1,Age uncertainty +/- 0.5Ma,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
